Time,RX_Value
19/2/2022 16:30,2.94E+11
19/2/2022 16:45,8.77E+11
19/2/2022 17:00,8.53E+11
19/2/2022 17:15,8.71E+11
19/2/2022 17:30,8.63E+11
19/2/2022 17:45,8.63E+11
19/2/2022 18:00,8.65E+11
19/2/2022 18:15,8.82E+11
19/2/2022 18:30,9.11E+11
19/2/2022 18:45,9.46E+11
19/2/2022 19:00,9.71E+11
19/2/2022 19:15,1.02E+12
19/2/2022 19:30,1.03E+12
19/2/2022 19:45,1.04E+12
19/2/2022 20:00,9.93E+11
19/2/2022 20:15,1.08E+12
19/2/2022 20:30,1.06E+12
19/2/2022 20:45,1.05E+12
19/2/2022 21:00,8.63E+11
19/2/2022 21:15,1.01E+12
19/2/2022 21:30,1.00E+12
19/2/2022 21:45,9.62E+11
19/2/2022 22:00,7.49E+11
19/2/2022 22:15,8.74E+11
19/2/2022 22:30,8.49E+11
19/2/2022 22:45,8.26E+11
19/2/2022 23:00,6.65E+11
19/2/2022 23:15,7.30E+11
19/2/2022 23:30,6.85E+11
19/2/2022 23:45,6.51E+11
20/2/2022 0:00,6.12E+11
20/2/2022 0:15,5.82E+11
20/2/2022 0:30,5.30E+11
20/2/2022 0:45,4.84E+11
20/2/2022 1:00,4.47E+11
20/2/2022 1:15,4.21E+11
20/2/2022 1:30,3.86E+11
20/2/2022 1:45,3.54E+11
20/2/2022 2:00,3.27E+11
20/2/2022 2:15,3.02E+11
20/2/2022 2:30,2.91E+11
20/2/2022 2:45,2.72E+11
20/2/2022 3:00,2.53E+11
20/2/2022 3:15,2.36E+11
20/2/2022 3:30,2.18E+11
20/2/2022 3:45,2.05E+11
20/2/2022 4:00,1.94E+11
20/2/2022 4:15,1.86E+11
20/2/2022 4:30,1.80E+11
20/2/2022 4:45,1.76E+11
20/2/2022 5:00,1.76E+11
20/2/2022 5:15,1.78E+11
20/2/2022 5:30,1.82E+11
20/2/2022 5:45,1.91E+11
20/2/2022 6:00,2.03E+11
20/2/2022 6:15,2.21E+11
20/2/2022 6:30,2.46E+11
20/2/2022 6:45,2.83E+11
20/2/2022 7:00,3.32E+11
20/2/2022 7:15,3.86E+11
20/2/2022 7:30,4.41E+11
20/2/2022 7:45,4.97E+11
20/2/2022 8:00,5.50E+11
20/2/2022 8:15,5.98E+11
20/2/2022 8:30,6.51E+11
20/2/2022 8:45,7.02E+11
20/2/2022 9:00,7.56E+11
20/2/2022 9:15,7.96E+11
20/2/2022 9:30,8.23E+11
20/2/2022 9:45,8.42E+11
20/2/2022 10:00,8.58E+11
20/2/2022 10:15,8.72E+11
20/2/2022 10:30,8.82E+11
20/2/2022 10:45,8.93E+11
20/2/2022 11:00,8.97E+11
20/2/2022 11:15,9.02E+11
20/2/2022 11:30,9.05E+11
20/2/2022 11:45,9.05E+11
20/2/2022 12:00,9.02E+11
20/2/2022 12:15,9.14E+11
20/2/2022 12:30,9.22E+11
20/2/2022 12:45,9.24E+11
20/2/2022 13:00,9.08E+11
20/2/2022 13:15,9.27E+11
20/2/2022 13:30,9.30E+11
20/2/2022 13:45,9.24E+11
20/2/2022 14:00,9.08E+11
20/2/2022 14:15,9.22E+11
20/2/2022 14:30,9.16E+11
20/2/2022 14:45,9.05E+11
20/2/2022 15:00,6.91E+11
20/2/2022 15:15,9.12E+11
20/2/2022 15:30,9.06E+11
20/2/2022 15:45,9.03E+11
20/2/2022 16:00,8.89E+11
20/2/2022 16:15,8.94E+11
20/2/2022 16:30,8.95E+11
20/2/2022 16:45,8.92E+11
20/2/2022 17:00,8.84E+11
20/2/2022 17:15,8.84E+11
20/2/2022 17:30,8.85E+11
20/2/2022 17:45,8.91E+11
20/2/2022 18:00,8.93E+11
20/2/2022 18:15,9.14E+11
20/2/2022 18:30,9.47E+11
20/2/2022 18:45,9.92E+11
20/2/2022 19:00,9.74E+11
20/2/2022 19:15,1.07E+12
20/2/2022 19:30,1.08E+12
20/2/2022 19:45,1.09E+12
20/2/2022 20:00,9.71E+11
20/2/2022 20:15,1.12E+12
20/2/2022 20:30,1.08E+12
20/2/2022 20:45,1.05E+12
20/2/2022 21:00,8.18E+11
20/2/2022 21:15,9.68E+11
20/2/2022 21:30,9.41E+11
20/2/2022 21:45,9.20E+11
20/2/2022 22:00,7.13E+11
20/2/2022 22:15,8.33E+11
20/2/2022 22:30,8.02E+11
20/2/2022 22:45,7.67E+11
20/2/2022 23:00,6.80E+11
20/2/2022 23:15,7.13E+11
20/2/2022 23:30,6.70E+11
20/2/2022 23:45,6.22E+11
21/2/2022 0:00,5.70E+11
21/2/2022 0:15,5.33E+11
21/2/2022 0:30,4.92E+11
21/2/2022 0:45,4.50E+11
21/2/2022 1:00,4.12E+11
21/2/2022 1:15,3.81E+11
21/2/2022 1:30,3.52E+11
21/2/2022 1:45,3.26E+11
21/2/2022 2:00,3.02E+11
21/2/2022 2:15,2.81E+11
21/2/2022 2:30,2.60E+11
21/2/2022 2:45,2.42E+11
21/2/2022 3:00,2.25E+11
21/2/2022 3:15,2.10E+11
21/2/2022 3:30,1.97E+11
21/2/2022 3:45,1.86E+11
21/2/2022 4:00,1.75E+11
21/2/2022 4:15,1.67E+11
21/2/2022 4:30,1.64E+11
21/2/2022 4:45,1.60E+11
21/2/2022 5:00,1.60E+11
21/2/2022 5:15,1.65E+11
21/2/2022 5:30,1.77E+11
21/2/2022 5:45,1.91E+11
21/2/2022 6:00,2.12E+11
21/2/2022 6:15,2.43E+11
21/2/2022 6:30,2.80E+11
21/2/2022 6:45,3.25E+11
21/2/2022 7:00,3.68E+11
21/2/2022 7:15,4.05E+11
21/2/2022 7:30,4.38E+11
21/2/2022 7:45,4.71E+11
21/2/2022 8:00,4.96E+11
21/2/2022 8:15,5.25E+11
21/2/2022 8:30,5.50E+11
21/2/2022 8:45,5.82E+11
21/2/2022 9:00,6.13E+11
21/2/2022 9:15,6.45E+11
21/2/2022 9:30,6.67E+11
21/2/2022 9:45,6.86E+11
21/2/2022 10:00,7.00E+11
21/2/2022 10:15,7.12E+11
21/2/2022 10:30,7.25E+11
21/2/2022 10:45,7.39E+11
21/2/2022 11:00,7.48E+11
21/2/2022 11:15,7.58E+11
21/2/2022 11:30,7.68E+11
21/2/2022 11:45,7.76E+11
21/2/2022 12:00,7.81E+11
21/2/2022 12:15,7.89E+11
21/2/2022 12:30,7.91E+11
21/2/2022 12:45,7.88E+11
21/2/2022 13:00,7.60E+11
21/2/2022 13:15,7.73E+11
21/2/2022 13:30,7.73E+11
21/2/2022 13:45,7.69E+11
21/2/2022 14:00,7.39E+11
21/2/2022 14:15,7.73E+11
21/2/2022 14:30,7.73E+11
21/2/2022 14:45,7.73E+11
21/2/2022 15:00,7.64E+11
21/2/2022 15:15,7.87E+11
21/2/2022 15:30,7.98E+11
21/2/2022 15:45,8.16E+11
21/2/2022 16:00,8.33E+11
21/2/2022 16:15,8.52E+11
21/2/2022 16:30,8.57E+11
21/2/2022 16:45,8.58E+11
21/2/2022 17:00,8.52E+11
21/2/2022 17:15,8.60E+11
21/2/2022 17:30,8.67E+11
21/2/2022 17:45,8.79E+11
21/2/2022 18:00,8.92E+11
21/2/2022 18:15,9.24E+11
21/2/2022 18:30,9.50E+11
21/2/2022 18:45,9.83E+11
21/2/2022 19:00,9.76E+11
21/2/2022 19:15,1.05E+12
21/2/2022 19:30,1.06E+12
21/2/2022 19:45,1.08E+12
21/2/2022 20:00,9.39E+11
21/2/2022 20:15,1.13E+12
21/2/2022 20:30,1.10E+12
21/2/2022 20:45,1.08E+12
21/2/2022 21:00,8.32E+11
21/2/2022 21:15,1.01E+12
21/2/2022 21:30,9.81E+11
21/2/2022 21:45,9.41E+11
21/2/2022 22:00,7.22E+11
21/2/2022 22:15,8.57E+11
21/2/2022 22:30,8.19E+11
21/2/2022 22:45,7.82E+11
21/2/2022 23:00,7.00E+11
21/2/2022 23:15,6.95E+11
21/2/2022 23:30,6.52E+11
21/2/2022 23:45,6.03E+11
22/2/2022 0:00,5.45E+11
22/2/2022 0:15,5.05E+11
22/2/2022 0:30,4.65E+11
22/2/2022 0:45,4.28E+11
22/2/2022 1:00,3.92E+11
22/2/2022 1:15,4.81E+11
22/2/2022 1:30,3.33E+11
22/2/2022 1:45,3.06E+11
22/2/2022 2:00,2.83E+11
22/2/2022 2:15,2.62E+11
22/2/2022 2:30,2.44E+11
22/2/2022 2:45,2.27E+11
22/2/2022 3:00,2.14E+11
22/2/2022 3:15,2.01E+11
22/2/2022 3:30,1.89E+11
22/2/2022 3:45,1.79E+11
22/2/2022 4:00,1.71E+11
22/2/2022 4:15,1.65E+11
22/2/2022 4:30,1.61E+11
22/2/2022 4:45,1.58E+11
22/2/2022 5:00,1.61E+11
22/2/2022 5:15,1.67E+11
22/2/2022 5:30,1.77E+11
22/2/2022 5:45,1.93E+11
22/2/2022 6:00,2.14E+11
22/2/2022 6:15,2.43E+11
22/2/2022 6:30,2.79E+11
22/2/2022 6:45,3.24E+11
22/2/2022 7:00,3.67E+11
22/2/2022 7:15,4.02E+11
22/2/2022 7:30,4.29E+11
22/2/2022 7:45,4.55E+11
22/2/2022 8:00,4.82E+11
22/2/2022 8:15,5.10E+11
22/2/2022 8:30,5.32E+11
22/2/2022 8:45,5.60E+11
22/2/2022 9:00,5.85E+11
22/2/2022 9:15,6.17E+11
22/2/2022 9:30,6.38E+11
22/2/2022 9:45,6.62E+11
22/2/2022 10:00,6.81E+11
22/2/2022 10:15,6.95E+11
22/2/2022 10:30,7.11E+11
22/2/2022 10:45,7.26E+11
22/2/2022 11:00,7.31E+11
22/2/2022 11:15,7.48E+11
22/2/2022 11:30,7.58E+11
22/2/2022 11:45,7.66E+11
22/2/2022 12:00,7.69E+11
22/2/2022 12:15,7.88E+11
22/2/2022 12:30,7.95E+11
22/2/2022 12:45,7.85E+11
22/2/2022 13:00,7.65E+11
22/2/2022 13:15,7.68E+11
22/2/2022 13:30,7.70E+11
22/2/2022 13:45,7.68E+11
22/2/2022 14:00,7.59E+11
22/2/2022 14:15,7.70E+11
22/2/2022 14:30,7.72E+11
22/2/2022 14:45,7.70E+11
22/2/2022 15:00,7.72E+11
22/2/2022 15:15,7.74E+11
22/2/2022 15:30,7.87E+11
22/2/2022 15:45,8.11E+11
22/2/2022 16:00,8.21E+11
22/2/2022 16:15,8.32E+11
22/2/2022 16:30,8.47E+11
22/2/2022 16:45,8.48E+11
22/2/2022 17:00,8.27E+11
22/2/2022 17:15,8.40E+11
22/2/2022 17:30,8.44E+11
22/2/2022 17:45,8.54E+11
22/2/2022 18:00,8.69E+11
22/2/2022 18:15,9.01E+11
22/2/2022 18:30,9.36E+11
22/2/2022 18:45,9.69E+11
22/2/2022 19:00,9.81E+11
22/2/2022 19:15,1.03E+12
22/2/2022 19:30,1.03E+12
22/2/2022 19:45,1.04E+12
22/2/2022 20:00,9.43E+11
22/2/2022 20:15,1.04E+12
22/2/2022 20:30,1.00E+12
22/2/2022 20:45,9.88E+11
22/2/2022 21:00,8.11E+11
22/2/2022 21:15,9.75E+11
22/2/2022 21:30,9.48E+11
22/2/2022 21:45,9.04E+11
22/2/2022 22:00,7.43E+11
22/2/2022 22:15,8.30E+11
22/2/2022 22:30,7.94E+11
22/2/2022 22:45,7.61E+11
22/2/2022 23:00,6.63E+11
22/2/2022 23:15,6.79E+11
22/2/2022 23:30,6.33E+11
22/2/2022 23:45,5.87E+11
23/2/2022 0:00,1193394416
23/2/2022 0:15,1106387325
23/2/2022 0:30,931080850.5
23/2/2022 0:45,866979857.4
23/2/2022 1:00,854930426.7
23/2/2022 1:15,796437101.9
23/2/2022 1:30,694421480
23/2/2022 1:45,626201873.6
23/2/2022 2:00,982852639.7
23/2/2022 2:15,3663436090
23/2/2022 2:30,3589302532
23/2/2022 2:45,3731218882
23/2/2022 3:00,3494026668
23/2/2022 3:15,3178065436
23/2/2022 3:30,2961023041
23/2/2022 3:45,2793044723
23/2/2022 4:00,2668577231
23/2/2022 4:15,2448187065
23/2/2022 4:30,2456734557
23/2/2022 4:45,2407847124
23/2/2022 5:00,2363769909
23/2/2022 5:15,2501153484
23/2/2022 5:30,2481197981
23/2/2022 5:45,2556042030
23/2/2022 6:00,2785693191
23/2/2022 6:15,2940185361
23/2/2022 6:30,3217099867
23/2/2022 6:45,3778634302
23/2/2022 7:00,4338184809
23/2/2022 7:15,4790627135
23/2/2022 7:30,5311684420
23/2/2022 7:45,5852244649
23/2/2022 8:00,6141667061
23/2/2022 8:15,6584724640
23/2/2022 8:30,6745697763
23/2/2022 8:45,5819990285
23/2/2022 9:00,3422004274
23/2/2022 9:15,3742139047
23/2/2022 9:30,3927837199
23/2/2022 9:45,3911199282
23/2/2022 10:00,3254297644
23/2/2022 10:15,
23/2/2022 10:30,
23/2/2022 10:45,
23/2/2022 11:00,
23/2/2022 11:15,
23/2/2022 11:30,
23/2/2022 11:45,
23/2/2022 12:00,
23/2/2022 12:15,
23/2/2022 12:30,
23/2/2022 12:45,
23/2/2022 13:00,
23/2/2022 13:15,
23/2/2022 13:30,
23/2/2022 13:45,
23/2/2022 14:00,
23/2/2022 14:15,
23/2/2022 14:30,
23/2/2022 14:45,
23/2/2022 15:00,
23/2/2022 15:15,
23/2/2022 15:30,
23/2/2022 15:45,
23/2/2022 16:00,
23/2/2022 16:15,
23/2/2022 16:30,
23/2/2022 16:45,
23/2/2022 17:00,
23/2/2022 17:15,
23/2/2022 17:30,
23/2/2022 17:45,
23/2/2022 18:00,
23/2/2022 18:15,
23/2/2022 18:30,
23/2/2022 18:45,
23/2/2022 19:00,
23/2/2022 19:15,2047071289
23/2/2022 19:30,3005361604
23/2/2022 19:45,3135254477
23/2/2022 20:00,2215230654
23/2/2022 20:15,3227798978
23/2/2022 20:30,3215672750
23/2/2022 20:45,3208606201
23/2/2022 21:00,14534278640
23/2/2022 21:15,1.59E+11
23/2/2022 21:30,1.71E+11
23/2/2022 21:45,1.78E+11
23/2/2022 22:00,1.40E+11
23/2/2022 22:15,4.63E+11
23/2/2022 22:30,5.08E+11
23/2/2022 22:45,5.13E+11
23/2/2022 23:00,4.60E+11
23/2/2022 23:15,5.51E+11
23/2/2022 23:30,5.44E+11
23/2/2022 23:45,5.23E+11
24/2/2022 0:00,4.76E+11
24/2/2022 0:15,4.64E+11
24/2/2022 0:30,4.35E+11
24/2/2022 0:45,4.06E+11
24/2/2022 1:00,3.75E+11
24/2/2022 1:15,3.45E+11
24/2/2022 1:30,3.26E+11
24/2/2022 1:45,3.08E+11
24/2/2022 2:00,2.88E+11
24/2/2022 2:15,2.68E+11
24/2/2022 2:30,2.48E+11
24/2/2022 2:45,2.27E+11
24/2/2022 3:00,2.08E+11
24/2/2022 3:15,1.94E+11
24/2/2022 3:30,1.85E+11
24/2/2022 3:45,1.78E+11
24/2/2022 4:00,1.67E+11
24/2/2022 4:15,1.58E+11
24/2/2022 4:30,1.56E+11
24/2/2022 4:45,1.60E+11
24/2/2022 5:00,1.70E+11
24/2/2022 5:15,1.74E+11
24/2/2022 5:30,1.84E+11
24/2/2022 5:45,1.98E+11
24/2/2022 6:00,2.17E+11
24/2/2022 6:15,2.46E+11
24/2/2022 6:30,2.82E+11
24/2/2022 6:45,3.26E+11
24/2/2022 7:00,3.68E+11
24/2/2022 7:15,4.05E+11
24/2/2022 7:30,4.37E+11
24/2/2022 7:45,4.62E+11
24/2/2022 8:00,4.95E+11
24/2/2022 8:15,5.21E+11
24/2/2022 8:30,5.45E+11
24/2/2022 8:45,5.77E+11
24/2/2022 9:00,6.08E+11
24/2/2022 9:15,6.40E+11
24/2/2022 9:30,6.63E+11
24/2/2022 9:45,6.85E+11
24/2/2022 10:00,7.02E+11
24/2/2022 10:15,7.18E+11
24/2/2022 10:30,7.28E+11
24/2/2022 10:45,7.40E+11
24/2/2022 11:00,7.51E+11
24/2/2022 11:15,7.69E+11
24/2/2022 11:30,7.79E+11
24/2/2022 11:45,7.89E+11
24/2/2022 12:00,7.96E+11
24/2/2022 12:15,8.04E+11
24/2/2022 12:30,8.05E+11
24/2/2022 12:45,7.90E+11
24/2/2022 13:00,7.74E+11
24/2/2022 13:15,7.82E+11
24/2/2022 13:30,7.86E+11
24/2/2022 13:45,7.87E+11
24/2/2022 14:00,7.85E+11
24/2/2022 14:15,7.82E+11
24/2/2022 14:30,7.80E+11
24/2/2022 14:45,7.82E+11
24/2/2022 15:00,7.84E+11
24/2/2022 15:15,7.88E+11
24/2/2022 15:30,7.96E+11
24/2/2022 15:45,8.07E+11
24/2/2022 16:00,8.09E+11
24/2/2022 16:15,8.13E+11
24/2/2022 16:30,8.18E+11
24/2/2022 16:45,8.22E+11
24/2/2022 17:00,8.18E+11
24/2/2022 17:15,8.21E+11
24/2/2022 17:30,8.23E+11
24/2/2022 17:45,8.44E+11
24/2/2022 18:00,8.64E+11
24/2/2022 18:15,8.84E+11
24/2/2022 18:30,9.17E+11
24/2/2022 18:45,9.56E+11
24/2/2022 19:00,9.97E+11
24/2/2022 19:15,1.04E+12
24/2/2022 19:30,1.06E+12
24/2/2022 19:45,1.08E+12
24/2/2022 20:00,1.08E+12
24/2/2022 20:15,1.12E+12
24/2/2022 20:30,1.09E+12
24/2/2022 20:45,1.07E+12
24/2/2022 21:00,9.00E+11
24/2/2022 21:15,1.01E+12
24/2/2022 21:30,9.80E+11
24/2/2022 21:45,9.47E+11
24/2/2022 22:00,7.98E+11
24/2/2022 22:15,8.79E+11
24/2/2022 22:30,8.55E+11
24/2/2022 22:45,8.03E+11
24/2/2022 23:00,7.57E+11
24/2/2022 23:15,7.32E+11
24/2/2022 23:30,4.67E+11
24/2/2022 23:45,
25/2/2022 0:00,
25/2/2022 0:15,1.50E+11
25/2/2022 0:30,3.24E+11
25/2/2022 0:45,4.46E+11
25/2/2022 1:00,3.96E+11
25/2/2022 1:15,3.77E+11
25/2/2022 1:30,3.53E+11
25/2/2022 1:45,3.24E+11
25/2/2022 2:00,2.98E+11
25/2/2022 2:15,2.77E+11
25/2/2022 2:30,2.51E+11
25/2/2022 2:45,2.34E+11
25/2/2022 3:00,2.19E+11
25/2/2022 3:15,2.06E+11
25/2/2022 3:30,1.95E+11
25/2/2022 3:45,1.84E+11
25/2/2022 4:00,1.75E+11
25/2/2022 4:15,1.69E+11
25/2/2022 4:30,1.64E+11
25/2/2022 4:45,1.63E+11
25/2/2022 5:00,1.66E+11
25/2/2022 5:15,1.71E+11
25/2/2022 5:30,1.82E+11
25/2/2022 5:45,1.96E+11
25/2/2022 6:00,2.14E+11
25/2/2022 6:15,2.42E+11
25/2/2022 6:30,2.78E+11
25/2/2022 6:45,3.22E+11
25/2/2022 7:00,3.66E+11
25/2/2022 7:15,4.08E+11
25/2/2022 7:30,4.40E+11
25/2/2022 7:45,4.73E+11
25/2/2022 8:00,5.02E+11
25/2/2022 8:15,5.33E+11
25/2/2022 8:30,5.60E+11
25/2/2022 8:45,5.93E+11
25/2/2022 9:00,6.19E+11
25/2/2022 9:15,6.47E+11
25/2/2022 9:30,6.65E+11
25/2/2022 9:45,6.85E+11
25/2/2022 10:00,7.01E+11
25/2/2022 10:15,7.17E+11
25/2/2022 10:30,7.32E+11
25/2/2022 10:45,7.47E+11
25/2/2022 11:00,7.53E+11
25/2/2022 11:15,7.59E+11
25/2/2022 11:30,7.66E+11
25/2/2022 11:45,7.73E+11
25/2/2022 12:00,7.79E+11
25/2/2022 12:15,7.91E+11
25/2/2022 12:30,7.93E+11
25/2/2022 12:45,7.84E+11
25/2/2022 13:00,7.68E+11
25/2/2022 13:15,7.72E+11
25/2/2022 13:30,7.79E+11
25/2/2022 13:45,7.81E+11
25/2/2022 14:00,7.82E+11
25/2/2022 14:15,7.87E+11
25/2/2022 14:30,7.88E+11
25/2/2022 14:45,7.84E+11
25/2/2022 15:00,7.85E+11
25/2/2022 15:15,7.91E+11
25/2/2022 15:30,7.97E+11
25/2/2022 15:45,8.06E+11
25/2/2022 16:00,8.09E+11
25/2/2022 16:15,8.15E+11
25/2/2022 16:30,8.15E+11
25/2/2022 16:45,8.17E+11
25/2/2022 17:00,8.08E+11
25/2/2022 17:15,8.05E+11
25/2/2022 17:30,8.03E+11
25/2/2022 17:45,8.08E+11
25/2/2022 18:00,8.29E+11
25/2/2022 18:15,8.53E+11
25/2/2022 18:30,8.81E+11
25/2/2022 18:45,9.17E+11
25/2/2022 19:00,9.57E+11
25/2/2022 19:15,9.93E+11
25/2/2022 19:30,1.01E+12
25/2/2022 19:45,1.02E+12
25/2/2022 20:00,1.04E+12
25/2/2022 20:15,1.09E+12
25/2/2022 20:30,1.07E+12
25/2/2022 20:45,1.05E+12
25/2/2022 21:00,8.81E+11
25/2/2022 21:15,1.01E+12
25/2/2022 21:30,9.87E+11
25/2/2022 21:45,9.60E+11
25/2/2022 22:00,7.61E+11
25/2/2022 22:15,8.83E+11
25/2/2022 22:30,8.52E+11
25/2/2022 22:45,8.23E+11
25/2/2022 23:00,7.64E+11
25/2/2022 23:15,7.43E+11
25/2/2022 23:30,7.08E+11
25/2/2022 23:45,6.63E+11
26/2/2022 0:00,6.09E+11
26/2/2022 0:15,5.68E+11
26/2/2022 0:30,5.20E+11
26/2/2022 0:45,4.81E+11
26/2/2022 1:00,4.40E+11
26/2/2022 1:15,4.04E+11
26/2/2022 1:30,3.74E+11
26/2/2022 1:45,3.44E+11
26/2/2022 2:00,3.19E+11
26/2/2022 2:15,2.98E+11
26/2/2022 2:30,2.77E+11
26/2/2022 2:45,2.61E+11
26/2/2022 3:00,2.42E+11
26/2/2022 3:15,2.25E+11
26/2/2022 3:30,2.11E+11
26/2/2022 3:45,1.99E+11
26/2/2022 4:00,1.88E+11
26/2/2022 4:15,1.81E+11
26/2/2022 4:30,1.75E+11
26/2/2022 4:45,1.71E+11
26/2/2022 5:00,1.71E+11
26/2/2022 5:15,1.76E+11
26/2/2022 5:30,1.83E+11
26/2/2022 5:45,1.92E+11
26/2/2022 6:00,2.04E+11
26/2/2022 6:15,2.24E+11
26/2/2022 6:30,2.53E+11
26/2/2022 6:45,2.95E+11
26/2/2022 7:00,3.44E+11
26/2/2022 7:15,3.92E+11
26/2/2022 7:30,4.42E+11
26/2/2022 7:45,4.91E+11
26/2/2022 8:00,5.39E+11
26/2/2022 8:15,5.88E+11
26/2/2022 8:30,6.35E+11
26/2/2022 8:45,6.80E+11
26/2/2022 9:00,7.26E+11
26/2/2022 9:15,7.59E+11
26/2/2022 9:30,7.82E+11
26/2/2022 9:45,8.04E+11
26/2/2022 10:00,8.19E+11
26/2/2022 10:15,8.35E+11
26/2/2022 10:30,8.47E+11
26/2/2022 10:45,8.56E+11
26/2/2022 11:00,8.57E+11
26/2/2022 11:15,8.65E+11
26/2/2022 11:30,8.75E+11
26/2/2022 11:45,8.78E+11
26/2/2022 12:00,8.88E+11
26/2/2022 12:15,9.04E+11
26/2/2022 12:30,9.25E+11
26/2/2022 12:45,9.24E+11
26/2/2022 13:00,9.38E+11
26/2/2022 13:15,9.24E+11
26/2/2022 13:30,9.01E+11
26/2/2022 13:45,8.78E+11
26/2/2022 14:00,8.65E+11
26/2/2022 14:15,8.78E+11
26/2/2022 14:30,8.82E+11
26/2/2022 14:45,8.81E+11
26/2/2022 15:00,8.81E+11
26/2/2022 15:15,8.84E+11
26/2/2022 15:30,8.87E+11
26/2/2022 15:45,8.88E+11
26/2/2022 16:00,8.79E+11
26/2/2022 16:15,8.73E+11
26/2/2022 16:30,8.66E+11
26/2/2022 16:45,8.58E+11
26/2/2022 17:00,8.45E+11
26/2/2022 17:15,8.37E+11
26/2/2022 17:30,8.37E+11
26/2/2022 17:45,8.39E+11
26/2/2022 18:00,8.47E+11
26/2/2022 18:15,8.63E+11
26/2/2022 18:30,8.96E+11
26/2/2022 18:45,9.31E+11
26/2/2022 19:00,9.68E+11
26/2/2022 19:15,9.88E+11
26/2/2022 19:30,9.82E+11
26/2/2022 19:45,9.99E+11
26/2/2022 20:00,9.99E+11
26/2/2022 20:15,1.04E+12
26/2/2022 20:30,1.02E+12
26/2/2022 20:45,1.01E+12
26/2/2022 21:00,8.93E+11
26/2/2022 21:15,9.74E+11
26/2/2022 21:30,9.90E+11
26/2/2022 21:45,9.76E+11
26/2/2022 22:00,7.93E+11
26/2/2022 22:15,8.78E+11
26/2/2022 22:30,8.40E+11
26/2/2022 22:45,8.26E+11
26/2/2022 23:00,7.64E+11
26/2/2022 23:15,7.33E+11
26/2/2022 23:30,6.94E+11
26/2/2022 23:45,6.71E+11
27/2/2022 0:00,6.40E+11
27/2/2022 0:15,6.05E+11
27/2/2022 0:30,5.59E+11
27/2/2022 0:45,5.03E+11
27/2/2022 1:00,4.63E+11
27/2/2022 1:15,4.30E+11
27/2/2022 1:30,3.96E+11
27/2/2022 1:45,3.66E+11
27/2/2022 2:00,3.37E+11
27/2/2022 2:15,3.14E+11
27/2/2022 2:30,2.99E+11
27/2/2022 2:45,2.81E+11
27/2/2022 3:00,2.62E+11
27/2/2022 3:15,2.45E+11
27/2/2022 3:30,2.29E+11
27/2/2022 3:45,2.16E+11
27/2/2022 4:00,2.04E+11
27/2/2022 4:15,1.95E+11
27/2/2022 4:30,1.89E+11
27/2/2022 4:45,1.84E+11
27/2/2022 5:00,1.80E+11
27/2/2022 5:15,1.79E+11
27/2/2022 5:30,1.83E+11
27/2/2022 5:45,1.90E+11
27/2/2022 6:00,1.99E+11
27/2/2022 6:15,2.14E+11
27/2/2022 6:30,2.37E+11
27/2/2022 6:45,2.72E+11
27/2/2022 7:00,3.15E+11
27/2/2022 7:15,3.64E+11
27/2/2022 7:30,4.14E+11
27/2/2022 7:45,4.67E+11
27/2/2022 8:00,5.14E+11
27/2/2022 8:15,5.64E+11
27/2/2022 8:30,6.14E+11
27/2/2022 8:45,6.63E+11
27/2/2022 9:00,7.15E+11
27/2/2022 9:15,7.49E+11
27/2/2022 9:30,7.87E+11
27/2/2022 9:45,8.10E+11
27/2/2022 10:00,8.31E+11
27/2/2022 10:15,8.43E+11
27/2/2022 10:30,8.54E+11
27/2/2022 10:45,8.62E+11
27/2/2022 11:00,8.62E+11
27/2/2022 11:15,8.60E+11
27/2/2022 11:30,8.66E+11
27/2/2022 11:45,8.75E+11
27/2/2022 12:00,8.82E+11
27/2/2022 12:15,8.88E+11
27/2/2022 12:30,9.00E+11
27/2/2022 12:45,9.07E+11
27/2/2022 13:00,9.10E+11
27/2/2022 13:15,9.10E+11
27/2/2022 13:30,9.09E+11
27/2/2022 13:45,9.09E+11
27/2/2022 14:00,9.08E+11
27/2/2022 14:15,9.10E+11
27/2/2022 14:30,9.00E+11
27/2/2022 14:45,8.94E+11
27/2/2022 15:00,8.89E+11
27/2/2022 15:15,8.95E+11
27/2/2022 15:30,8.91E+11
27/2/2022 15:45,8.87E+11
27/2/2022 16:00,8.82E+11
27/2/2022 16:15,8.76E+11
27/2/2022 16:30,8.72E+11
27/2/2022 16:45,8.60E+11
27/2/2022 17:00,8.48E+11
27/2/2022 17:15,8.43E+11
27/2/2022 17:30,8.43E+11
27/2/2022 17:45,8.48E+11
27/2/2022 18:00,8.60E+11
27/2/2022 18:15,8.75E+11
27/2/2022 18:30,9.12E+11
27/2/2022 18:45,9.39E+11
27/2/2022 19:00,9.79E+11
27/2/2022 19:15,1.01E+12
27/2/2022 19:30,1.03E+12
27/2/2022 19:45,1.04E+12
